province,max,min,wind,rain,humidi,cloud,pressure,date
Ha Noi,42,29,5,0,58,26,1002,5/20/2013
Ha Noi,38,27,5,5.5,65,38,1003,5/21/2013
Ha Noi,40,26,5,0,68,22,1004,5/22/2013
Ha Noi,35,27,6,12.8,73,31,1006,5/23/2013
Ha Noi,34,26,6,9.7,74,44,1006,5/24/2013
Ha Noi,37,27,8,0.8,68,32,1004,5/25/2013
Ha Noi,41,27,10,0.4,61,24,1003,5/26/2013
Ha Noi,44,28,6,0,59,26,1003,5/27/2013
Ha Noi,39,28,8,1.5,58,36,1004,5/28/2013
Ha Noi,34,28,6,12.6,75,22,1007,5/29/2013
Ha Noi,32,26,4,13.8,83,47,1009,5/30/2013
Ha Noi,36,26,7,6.8,75,45,1007,5/31/2013
Ha Noi,36,26,8,6.1,72,24,1006,6/1/2013
Ha Noi,35,26,7,21.7,80,45,1006,6/2/2013
Ha Noi,36,24,6,0,74,49,1007,6/3/2013
Ha Noi,35,25,6,13.5,75,45,1007,6/4/2013
Ha Noi,34,26,10,4.5,75,33,1007,6/5/2013
Ha Noi,36,26,10,0.2,70,41,1006,6/6/2013
Ha Noi,40,27,7,0.7,66,32,1003,6/7/2013
Ha Noi,43,27,6,1.1,62,23,1000,6/8/2013
Ha Noi,40,28,6,0.6,62,31,998,6/9/2013
Ha Noi,26,24,13,20.4,82,55,1004,6/10/2013
Ha Noi,31,21,7,5.4,73,52,1008,6/11/2013
Ha Noi,34,23,7,0,54,22,1007,6/12/2013
Ha Noi,37,25,6,0,52,0,1005,6/13/2013
Ha Noi,37,24,5,0,53,0,1004,6/14/2013
Ha Noi,36,25,7,0,56,16,1003,6/15/2013
Ha Noi,34,26,4,3.4,74,64,1003,6/16/2013
Ha Noi,37,26,5,0.8,73,61,1002,6/17/2013
Ha Noi,38,27,7,1,70,30,1000,6/18/2013
Ha Noi,39,27,8,2.3,69,25,999,6/19/2013
Ha Noi,39,28,7,4,70,26,1000,6/20/2013
Ha Noi,39,27,6,9.3,69,27,1002,6/21/2013
Ha Noi,38,29,8,7.8,65,23,1000,6/22/2013
Ha Noi,32,27,15,40,80,68,998,6/23/2013
Ha Noi,29,26,10,20.6,89,79,1000,6/24/2013
Ha Noi,36,25,8,0.1,73,48,1003,6/25/2013
Ha Noi,38,26,6,0.3,65,29,1002,6/26/2013
Ha Noi,40,27,4,4.2,68,34,1002,6/27/2013
Ha Noi,36,28,5,6.1,69,36,1002,6/28/2013
Ha Noi,40,28,7,6.8,67,34,1002,6/29/2013
Ha Noi,39,27,8,4,68,21,1003,6/30/2013
Ha Noi,37,27,7,28,75,28,1002,7/1/2013
Ha Noi,33,27,7,8.2,83,51,1002,7/2/2013
Ha Noi,35,27,7,9.6,83,50,1005,7/3/2013
Ha Noi,33,26,11,12.5,80,25,1005,7/4/2013
Ha Noi,35,26,9,3.5,78,31,1005,7/5/2013
Ha Noi,36,26,9,1.4,76,38,1005,7/6/2013
Ha Noi,36,27,10,9,75,28,1005,7/7/2013
Ha Noi,36,27,11,6.6,75,32,1006,7/8/2013
Ha Noi,33,26,10,3.9,77,33,1004,7/9/2013
Ha Noi,33,26,8,27.1,79,37,1004,7/10/2013
Ha Noi,33,26,6,22.3,82,29,1006,7/11/2013
Ha Noi,37,25,5,4.8,77,46,1005,7/12/2013
Ha Noi,36,27,5,31.4,78,29,1002,7/13/2013
Ha Noi,35,27,6,9.3,82,51,1002,7/14/2013
Ha Noi,34,26,7,7.1,82,32,1004,7/15/2013
Ha Noi,32,26,5,14.5,84,39,1005,7/16/2013
Ha Noi,33,26,9,10.9,82,53,1003,7/17/2013
Ha Noi,33,26,11,15.4,81,46,1002,7/18/2013
Ha Noi,33,26,9,29.3,83,32,1003,7/19/2013
Ha Noi,36,26,5,12.9,81,38,1003,7/20/2013
Ha Noi,32,26,7,13.7,83,64,1003,7/21/2013
Ha Noi,33,25,5,12.5,81,49,1005,7/22/2013
Ha Noi,33,26,4,5.2,84,59,1006,7/23/2013
Ha Noi,34,25,6,1.7,79,44,1005,7/24/2013
Ha Noi,38,26,5,0.8,75,24,1002,7/25/2013
Ha Noi,33,26,5,0.2,82,36,1001,7/26/2013
Ha Noi,27,25,2,5.1,94,71,1001,7/27/2013
Ha Noi,30,25,4,7,90,71,1001,7/28/2013
Ha Noi,31,25,7,15.9,91,64,1004,7/29/2013
Ha Noi,31,25,7,10.5,87,55,1005,7/30/2013
Ha Noi,34,25,5,7.4,81,27,1004,7/31/2013
Ha Noi,36,24,5,0,75,25,1003,8/1/2013
Ha Noi,35,26,8,0.3,72,17,1002,8/2/2013
Ha Noi,24,24,13,37.7,91,72,1000,8/3/2013
Ha Noi,32,25,9,18.8,88,41,1007,8/4/2013
Ha Noi,33,25,6,3,84,29,1008,8/5/2013
Ha Noi,33,25,8,5.9,84,33,1006,8/6/2013
Ha Noi,32,25,9,14.6,87,54,1005,8/7/2013
Ha Noi,28,24,11,22.5,93,90,1006,8/8/2013
Ha Noi,29,24,6,7.9,93,79,1008,8/9/2013
Ha Noi,32,25,4,8.7,88,59,1009,8/10/2013
Ha Noi,36,24,4,0,78,20,1008,8/11/2013
Ha Noi,36,25,4,0.2,75,16,1007,8/12/2013
Ha Noi,36,26,6,0.1,73,6,1004,8/13/2013
Ha Noi,36,26,7,0,67,18,1001,8/14/2013
Ha Noi,37,28,7,0,68,47,1000,8/15/2013
Ha Noi,39,27,5,2.4,71,29,999,8/16/2013
Ha Noi,34,26,8,4.1,82,51,999,8/17/2013
Ha Noi,34,26,5,15.2,80,34,999,8/18/2013
Ha Noi,34,25,8,8.5,81,49,1000,8/19/2013
Ha Noi,28,24,10,8.1,89,68,1002,8/20/2013
Ha Noi,31,25,7,4.8,89,63,1001,8/21/2013
Ha Noi,35,26,6,2.3,80,31,1000,8/22/2013
Ha Noi,37,26,6,0.2,77,14,1000,8/23/2013
Ha Noi,29,25,4,12,93,68,1000,8/24/2013
Ha Noi,33,24,4,5.8,86,38,1003,8/25/2013
Ha Noi,33,25,4,9.9,84,38,1006,8/26/2013
Ha Noi,34,25,6,0,81,24,1006,8/27/2013
Ha Noi,35,25,6,0.8,82,39,1005,8/28/2013
Ha Noi,36,25,6,2.2,82,26,1004,8/29/2013
Ha Noi,36,26,5,15.5,84,32,1005,8/30/2013
Ha Noi,35,26,4,27.2,85,37,1007,8/31/2013
Ha Noi,31,26,6,6.7,88,62,1008,9/1/2013
Ha Noi,30,26,6,7.6,93,88,1009,9/2/2013
Ha Noi,34,25,4,20.7,87,51,1006,9/3/2013
Ha Noi,27,25,5,27.1,96,84,1006,9/4/2013
Ha Noi,26,23,10,6.7,90,92,1009,9/5/2013
Ha Noi,27,22,9,0.2,85,78,1013,9/6/2013
Ha Noi,30,22,7,2.4,84,74,1013,9/7/2013
Ha Noi,30,24,5,6.9,88,72,1013,9/8/2013
Ha Noi,32,24,5,3.8,85,43,1012,9/9/2013
Ha Noi,34,24,5,0,80,8,1010,9/10/2013
Ha Noi,31,24,3,1.5,86,44,1010,9/11/2013
Ha Noi,29,24,4,2.1,91,64,1011,9/12/2013
Ha Noi,31,24,5,0.7,88,46,1010,9/13/2013
Ha Noi,35,23,4,0,75,10,1007,9/14/2013
Ha Noi,35,24,5,2.5,79,16,1006,9/15/2013
Ha Noi,34,25,5,5.5,81,29,1006,9/16/2013
Ha Noi,34,25,4,1.6,78,33,1007,9/17/2013
Ha Noi,34,25,7,0.1,71,29,1006,9/18/2013
Ha Noi,33,23,8,1,72,35,1007,9/19/2013
Ha Noi,30,23,7,5.5,87,49,1008,9/20/2013
Ha Noi,34,23,7,3.2,77,20,1006,9/21/2013
Ha Noi,35,25,8,0,68,10,1002,9/22/2013
Ha Noi,34,24,8,2.9,73,60,1001,9/23/2013
Ha Noi,29,23,10,12.8,88,68,1005,9/24/2013
Ha Noi,25,22,10,8.3,95,98,1010,9/25/2013
Ha Noi,23,21,10,8.4,91,90,1014,9/26/2013
Ha Noi,30,20,5,0.3,80,64,1012,9/27/2013
Ha Noi,31,22,8,0,77,34,1010,9/28/2013
Ha Noi,31,23,10,0,67,2,1009,9/29/2013
Ha Noi,24,20,12,1.1,72,60,1009,9/30/2013
Ha Noi,25,20,11,3.1,87,93,1013,10/1/2013
Ha Noi,31,21,10,0,77,51,1015,10/2/2013
Ha Noi,33,22,7,0,66,13,1014,10/3/2013
Ha Noi,34,23,5,0,70,6,1013,10/4/2013
Ha Noi,34,22,4,0.5,72,23,1011,10/5/2013
Ha Noi,31,23,8,0.5,70,41,1013,10/6/2013
Ha Noi,31,21,10,0,60,6,1013,10/7/2013
Ha Noi,32,20,10,0,55,7,1013,10/8/2013
Ha Noi,33,21,7,0,53,5,1012,10/9/2013
Ha Noi,33,22,5,0.1,63,14,1013,10/10/2013
Ha Noi,33,23,8,0,58,24,1013,10/11/2013
Ha Noi,34,24,6,0.1,58,23,1011,10/12/2013
Ha Noi,35,23,5,0,62,13,1010,10/13/2013
Ha Noi,34,24,7,1.2,66,26,1010,10/14/2013
Ha Noi,32,23,10,1.3,67,30,1012,10/15/2013
Ha Noi,23,21,11,6.5,77,89,1015,10/16/2013
Ha Noi,21,20,10,31.6,94,100,1017,10/17/2013
Ha Noi,19,19,9,16.9,95,100,1019,10/18/2013
Ha Noi,23,19,10,7.1,88,82,1019,10/19/2013
Ha Noi,28,18,7,0,75,27,1017,10/20/2013
Ha Noi,29,19,7,0,71,24,1016,10/21/2013
Ha Noi,28,20,8,0,70,53,1017,10/22/2013
Ha Noi,29,20,9,0,69,34,1017,10/23/2013
Ha Noi,28,20,10,0,69,41,1016,10/24/2013
Ha Noi,29,19,9,0,61,8,1018,10/25/2013
Ha Noi,30,17,5,0,55,17,1018,10/26/2013
Ha Noi,29,18,6,0,64,24,1017,10/27/2013
Ha Noi,28,20,6,0.6,73,57,1017,10/28/2013
Ha Noi,30,22,8,1.3,78,63,1016,10/29/2013
Ha Noi,30,23,9,1.2,81,68,1015,10/30/2013
Ha Noi,29,23,8,5.6,83,74,1016,10/31/2013
Ha Noi,31,23,6,1.4,80,41,1015,11/1/2013
Ha Noi,33,21,4,0.1,71,12,1014,11/2/2013
Ha Noi,30,22,8,0,67,7,1016,11/3/2013
Ha Noi,30,20,9,0,65,9,1018,11/4/2013
Ha Noi,30,19,7,0,67,26,1018,11/5/2013
Ha Noi,28,21,6,5.7,78,78,1018,11/6/2013
Ha Noi,32,22,6,0.1,71,57,1016,11/7/2013
Ha Noi,26,23,3,0.8,83,64,1015,11/8/2013
Ha Noi,31,22,4,0.8,78,53,1014,11/9/2013
Ha Noi,30,23,15,6.5,77,67,1011,11/10/2013
Ha Noi,30,22,15,7.5,80,52,1006,11/11/2013
Ha Noi,28,20,9,0,71,36,1013,11/12/2013
Ha Noi,27,20,7,0,65,56,1014,11/13/2013
Ha Noi,24,19,9,0.4,72,68,1018,11/14/2013
Ha Noi,26,17,7,0,69,38,1019,11/15/2013
Ha Noi,28,19,7,0,67,62,1018,11/16/2013
Ha Noi,28,20,6,1.2,64,47,1019,11/17/2013
Ha Noi,27,19,6,0,63,38,1019,11/18/2013
Ha Noi,25,20,6,0,62,64,1020,11/19/2013
Ha Noi,22,19,4,0.7,73,78,1018,11/20/2013
Ha Noi,21,18,4,0.7,79,91,1017,11/21/2013
Ha Noi,24,19,5,0.4,81,87,1017,11/22/2013
Ha Noi,26,20,4,0.4,83,84,1015,11/23/2013
Ha Noi,29,21,7,0.4,77,63,1014,11/24/2013
Ha Noi,26,18,7,0,52,28,1015,11/25/2013
Ha Noi,27,18,6,0,66,52,1014,11/26/2013
Ha Noi,22,17,9,2.3,81,94,1017,11/27/2013
Ha Noi,20,15,9,1.8,66,70,1024,11/28/2013
Ha Noi,23,16,6,0,55,45,1023,11/29/2013
Ha Noi,24,15,4,0,54,27,1021,11/30/2013
Ha Noi,24,16,8,0,52,26,1022,12/1/2013
Ha Noi,28,16,6,0,53,1,1020,12/2/2013
Ha Noi,28,17,4,0,56,1,1018,12/3/2013
Ha Noi,29,18,5,0,58,1,1018,12/4/2013
Ha Noi,27,16,6,0,62,14,1016,12/5/2013
Ha Noi,27,17,6,0,64,15,1017,12/6/2013
Ha Noi,27,16,4,0,64,11,1017,12/7/2013
Ha Noi,27,17,7,0,66,5,1014,12/8/2013
Ha Noi,26,17,6,0,65,21,1016,12/9/2013
Ha Noi,26,18,7,0,65,27,1013,12/10/2013
Ha Noi,19,17,7,5.6,76,97,1016,12/11/2013
Ha Noi,21,16,5,0.1,72,76,1015,12/12/2013
Ha Noi,20,16,8,0.1,73,89,1017,12/13/2013
Ha Noi,19,16,7,1.4,79,97,1017,12/14/2013
Ha Noi,15,14,12,4.2,85,94,1018,12/15/2013
Ha Noi,11,11,13,28,87,79,1021,12/16/2013
Ha Noi,20,9,9,0,71,7,1020,12/17/2013
Ha Noi,18,10,10,0,66,0,1022,12/18/2013
Ha Noi,18,9,7,0,62,0,1023,12/19/2013
Ha Noi,19,9,7,0,60,0,1024,12/20/2013
Ha Noi,19,9,9,0,60,0,1025,12/21/2013
Ha Noi,21,9,6,0,55,0,1024,12/22/2013
Ha Noi,22,10,5,0,51,1,1022,12/23/2013
Ha Noi,21,10,8,0,54,3,1023,12/24/2013
Ha Noi,23,10,6,0,50,3,1022,12/25/2013
Ha Noi,21,10,7,0,46,5,1022,12/26/2013
Ha Noi,19,10,9,0,54,8,1024,12/27/2013
Ha Noi,19,9,6,0,50,7,1022,12/28/2013
Ha Noi,20,9,5,0,42,4,1022,12/29/2013
Ha Noi,22,11,5,0,47,1,1022,12/30/2013
Ha Noi,25,12,5,0,53,0,1022,12/31/2013
Ha Noi,22,10,4,0,48,0,1018,1/1/2014
Ha Noi,26,15,6,0,65,0,1014,1/2/2014
Ha Noi,24,14,7,0,73,42,1016,1/3/2014
Ha Noi,24,17,5,0.1,61,39,1019,1/4/2014
Ha Noi,25,15,10,0,66,13,1015,1/5/2014
Ha Noi,26,17,11,0.2,81,61,1013,1/6/2014
Ha Noi,27,20,9,0.6,81,60,1013,1/7/2014
Ha Noi,22,17,10,2.3,78,82,1017,1/8/2014
Ha Noi,17,14,9,0.7,64,84,1022,1/9/2014
Ha Noi,20,13,6,0,69,67,1021,1/10/2014
Ha Noi,23,16,5,0.3,77,80,1021,1/11/2014
Ha Noi,17,15,10,4.1,75,85,1023,1/12/2014
Ha Noi,13,11,10,0.7,67,65,1025,1/13/2014
Ha Noi,21,9,7,0,55,2,1024,1/14/2014
Ha Noi,23,11,6,0,49,1,1024,1/15/2014
Ha Noi,23,11,5,0,66,10,1022,1/16/2014
Ha Noi,22,15,7,0.2,71,46,1024,1/17/2014
Ha Noi,23,13,8,0,54,7,1027,1/18/2014
Ha Noi,24,12,6,0,55,1,1024,1/19/2014
Ha Noi,22,12,9,0,56,13,1026,1/20/2014
Ha Noi,21,12,10,0,45,3,1026,1/21/2014
Ha Noi,25,9,5,0,28,0,1025,1/22/2014
Ha Noi,21,12,9,0,45,0,1021,1/23/2014
Ha Noi,24,11,10,0,67,7,1015,1/24/2014
Ha Noi,22,17,5,0.7,81,69,1017,1/25/2014
Ha Noi,21,17,4,0.2,78,70,1019,1/26/2014
Ha Noi,25,17,6,0.1,70,46,1019,1/27/2014
Ha Noi,23,16,7,0.1,80,70,1018,1/28/2014
Ha Noi,20,18,7,0.7,85,74,1019,1/29/2014
Ha Noi,26,16,5,0.3,76,40,1019,1/30/2014
Ha Noi,27,16,8,0,66,3,1017,1/31/2014
Ha Noi,27,16,8,0,73,15,1014,2/1/2014
Ha Noi,24,19,7,0.8,79,62,1011,2/2/2014
Ha Noi,25,19,7,0.9,78,49,1010,2/3/2014
Ha Noi,25,18,9,0.7,80,42,1010,2/4/2014
Ha Noi,27,19,14,0.3,80,70,1009,2/5/2014
Ha Noi,28,21,11,0.7,79,63,1007,2/6/2014
Ha Noi,28,21,10,1.2,80,63,1007,2/7/2014
Ha Noi,24,18,12,1.7,80,81,1007,2/8/2014
Ha Noi,20,14,11,0.8,75,70,1010,2/9/2014
Ha Noi,15,10,11,0.1,49,81,1018,2/10/2014
Ha Noi,17,9,9,0,46,49,1019,2/11/2014
Ha Noi,16,12,8,0.3,55,81,1017,2/12/2014
Ha Noi,16,8,8,0,48,63,1022,2/13/2014
Ha Noi,18,10,7,0,39,42,1022,2/14/2014
Ha Noi,19,11,6,0,57,53,1018,2/15/2014
Ha Noi,24,15,6,0.4,71,62,1015,2/16/2014
Ha Noi,27,18,8,0.4,74,68,1015,2/17/2014
Ha Noi,22,11,15,2,76,78,1016,2/18/2014
Ha Noi,14,10,12,0.4,59,58,1025,2/19/2014
Ha Noi,20,9,7,0,52,16,1023,2/20/2014
Ha Noi,22,13,6,0.2,69,44,1020,2/21/2014
Ha Noi,21,18,6,1.2,83,85,1018,2/22/2014
Ha Noi,19,18,7,2.1,86,95,1019,2/23/2014
Ha Noi,25,19,12,0.9,85,76,1016,2/24/2014
Ha Noi,23,20,10,1.1,85,68,1016,2/25/2014
Ha Noi,24,20,9,1.5,81,76,1016,2/26/2014
Ha Noi,24,19,11,1.2,82,80,1016,2/27/2014
Ha Noi,26,20,11,0.8,84,74,1013,2/28/2014
Ha Noi,28,21,10,0.3,80,62,1011,3/1/2014
Ha Noi,26,21,10,1,79,69,1012,3/2/2014
Ha Noi,23,19,10,0.8,79,73,1013,3/3/2014
Ha Noi,24,19,7,0.7,80,76,1015,3/4/2014
Ha Noi,25,18,8,0.2,72,65,1016,3/5/2014
Ha Noi,26,20,9,0.9,82,74,1013,3/6/2014
Ha Noi,24,19,10,1.4,85,90,1015,3/7/2014
Ha Noi,25,18,8,0.9,81,79,1015,3/8/2014
Ha Noi,19,17,7,0.8,76,92,1018,3/9/2014
Ha Noi,21,16,6,0.3,73,81,1019,3/10/2014
Ha Noi,27,17,7,0.1,73,61,1016,3/11/2014
Ha Noi,31,21,7,0.2,76,44,1011,3/12/2014
Ha Noi,25,22,7,3.2,83,82,1014,3/13/2014
Ha Noi,20,19,9,1.2,74,87,1020,3/14/2014
Ha Noi,25,16,7,0.1,66,52,1019,3/15/2014
Ha Noi,27,18,7,0.3,72,65,1019,3/16/2014
Ha Noi,25,20,8,0.4,81,82,1016,3/17/2014
Ha Noi,27,22,11,0.8,83,78,1013,3/18/2014
Ha Noi,28,22,10,0.7,83,79,1010,3/19/2014
Ha Noi,25,21,8,5.7,86,74,1013,3/20/2014
Ha Noi,18,15,8,8.6,73,92,1019,3/21/2014
Ha Noi,24,14,6,0.3,70,72,1019,3/22/2014
Ha Noi,22,17,5,0.7,75,88,1019,3/23/2014
Ha Noi,18,18,3,0.9,86,87,1018,3/24/2014
Ha Noi,25,19,8,0.3,71,63,1018,3/25/2014
Ha Noi,25,18,8,0.2,69,63,1018,3/26/2014
Ha Noi,29,19,10,0.4,78,58,1011,3/27/2014
Ha Noi,30,22,11,0.7,82,64,1007,3/28/2014
Ha Noi,30,23,8,1.7,84,63,1007,3/29/2014
Ha Noi,33,24,11,0.4,79,48,1005,3/30/2014
Ha Noi,36,23,9,0.3,75,25,1005,3/31/2014
Ha Noi,30,24,7,2.5,80,70,1008,4/1/2014
Ha Noi,31,22,8,3.7,76,47,1009,4/2/2014
Ha Noi,30,22,7,3.3,81,61,1012,4/3/2014
Ha Noi,31,22,7,0.5,72,49,1014,4/4/2014
Ha Noi,29,21,9,2.3,80,62,1013,4/5/2014
Ha Noi,32,21,6,0.2,78,62,1012,4/6/2014
Ha Noi,29,23,11,9.3,83,70,1013,4/7/2014
Ha Noi,28,22,8,3.8,85,69,1012,4/8/2014
Ha Noi,30,23,8,3.2,85,65,1011,4/9/2014
Ha Noi,31,23,12,1.7,83,66,1010,4/10/2014
Ha Noi,31,24,12,2.8,83,72,1010,4/11/2014
Ha Noi,30,24,10,1.9,85,74,1009,4/12/2014
Ha Noi,31,24,9,1.5,86,72,1011,4/13/2014
Ha Noi,33,24,10,1.4,79,57,1012,4/14/2014
Ha Noi,33,23,12,0.5,78,69,1011,4/15/2014
Ha Noi,32,24,12,0.6,82,65,1009,4/16/2014
Ha Noi,31,24,11,0.6,84,70,1008,4/17/2014
Ha Noi,33,25,11,0.8,82,59,1009,4/18/2014
Ha Noi,32,25,10,1,84,67,1008,4/19/2014
Ha Noi,32,25,11,3.9,84,67,1009,4/20/2014
Ha Noi,33,24,11,5.1,83,65,1008,4/21/2014
Ha Noi,30,25,9,1.8,89,78,1010,4/22/2014
Ha Noi,32,25,13,1.2,86,72,1008,4/23/2014
Ha Noi,36,26,11,1.6,80,57,1005,4/24/2014
Ha Noi,36,27,11,5,80,47,1007,4/25/2014
Ha Noi,33,26,9,2.8,83,70,1009,4/26/2014
Ha Noi,31,25,8,7.1,81,57,1012,4/27/2014
Ha Noi,31,22,6,0.4,73,62,1013,4/28/2014
Ha Noi,30,23,5,0.8,76,90,1012,4/29/2014
Ha Noi,31,21,7,1,71,74,1011,4/30/2014
Ha Noi,33,23,5,0.3,69,61,1011,5/1/2014
Ha Noi,35,22,7,0.4,70,25,1013,5/2/2014
Ha Noi,33,23,7,1.5,74,32,1012,5/3/2014
Ha Noi,35,24,8,24.6,77,72,1010,5/4/2014
Ha Noi,27,21,11,2.9,67,46,1015,5/5/2014
Ha Noi,31,20,5,0,63,45,1015,5/6/2014
Ha Noi,29,21,5,0.2,80,66,1012,5/7/2014
Ha Noi,33,24,10,0.4,79,65,1007,5/8/2014
Ha Noi,40,23,9,0,60,29,1002,5/9/2014
Ha Noi,42,26,10,0,50,24,1000,5/10/2014
Ha Noi,40,27,8,0.2,54,36,1003,5/11/2014
Ha Noi,33,26,7,0.2,78,53,1006,5/12/2014
Ha Noi,42,26,10,2.2,67,41,1002,5/13/2014
Ha Noi,44,28,7,0,57,6,999,5/14/2014
Ha Noi,38,28,8,5.7,70,19,1001,5/15/2014
Ha Noi,37,26,9,5.9,78,53,1004,5/16/2014
Ha Noi,40,26,9,2.5,69,27,1004,5/17/2014
Ha Noi,41,27,8,4.8,66,29,1005,5/18/2014
Ha Noi,40,28,8,1.1,63,34,1005,5/19/2014
Ha Noi,37,27,9,6.7,71,48,1005,5/20/2014
Ha Noi,42,27,9,0.8,61,25,1001,5/21/2014
Ha Noi,44,28,8,0.1,53,18,1000,5/22/2014
Ha Noi,44,30,8,0.2,52,22,1002,5/23/2014
Ha Noi,41,29,10,0,61,20,1006,5/24/2014
Ha Noi,39,28,10,6.2,69,44,1008,5/25/2014
Ha Noi,36,28,6,2.4,73,31,1009,5/26/2014
Ha Noi,34,27,7,19.2,81,56,1007,5/27/2014
Ha Noi,35,27,5,16.3,82,60,1006,5/28/2014
Ha Noi,36,26,6,12,78,36,1004,5/29/2014
Ha Noi,38,27,7,4,70,30,1003,5/30/2014
Ha Noi,37,28,7,12.2,72,26,1004,5/31/2014
Ha Noi,39,28,9,0.7,65,22,1004,6/1/2014
Ha Noi,42,28,8,0,62,16,1003,6/2/2014
Ha Noi,41,29,7,5.1,65,21,1000,6/3/2014
Ha Noi,39,29,6,4.6,68,24,1000,6/4/2014
Ha Noi,34,28,6,3.2,79,34,1000,6/5/2014
Ha Noi,29,27,4,17.6,91,62,1002,6/6/2014
Ha Noi,29,26,6,12,90,68,1002,6/7/2014
Ha Noi,38,26,4,2.3,71,45,1001,6/8/2014
Ha Noi,37,28,5,11.1,73,35,999,6/9/2014
Ha Noi,35,28,5,20.2,81,59,999,6/10/2014
Ha Noi,33,26,11,6.5,76,55,1001,6/11/2014
Ha Noi,31,25,9,4.1,83,81,1002,6/12/2014
Ha Noi,33,25,7,0.9,74,61,1003,6/13/2014
Ha Noi,31,26,8,0.8,76,63,1004,6/14/2014
Ha Noi,39,25,5,0,66,32,1003,6/15/2014
Ha Noi,39,28,5,6.8,68,28,1001,6/16/2014
Ha Noi,35,29,5,4.9,75,26,1002,6/17/2014
Ha Noi,33,28,4,5.3,83,43,1002,6/18/2014
Ha Noi,40,26,7,0.1,66,29,1000,6/19/2014
Ha Noi,40,28,7,0,59,11,999,6/20/2014
Ha Noi,36,28,7,1.3,65,26,1001,6/21/2014
Ha Noi,28,26,4,31.6,89,57,1003,6/22/2014
Ha Noi,36,25,3,0.6,74,53,1002,6/23/2014
Ha Noi,34,26,4,0.6,75,56,1001,6/24/2014
Ha Noi,38,27,4,2.2,71,23,1002,6/25/2014
Ha Noi,40,28,5,0,64,18,1003,6/26/2014
Ha Noi,39,29,5,1.9,63,25,1003,6/27/2014
Ha Noi,36,28,4,16.8,75,34,1003,6/28/2014
Ha Noi,35,28,6,21.5,75,32,1003,6/29/2014
Ha Noi,31,27,5,7.8,85,48,1004,6/30/2014
Ha Noi,33,26,5,21,82,47,1005,7/1/2014
Ha Noi,36,26,5,13.7,78,43,1004,7/2/2014
Ha Noi,36,28,5,10.7,76,45,1001,7/3/2014
Ha Noi,38,27,6,16.6,76,23,1001,7/4/2014
Ha Noi,34,28,4,10.5,82,25,1002,7/5/2014
Ha Noi,37,28,5,8.9,79,47,1002,7/6/2014
Ha Noi,34,27,6,39,81,47,1001,7/7/2014
Ha Noi,37,27,5,7.9,76,32,999,7/8/2014
Ha Noi,36,27,6,15.9,78,33,1000,7/9/2014
Ha Noi,38,27,5,8.7,77,30,1001,7/10/2014
Ha Noi,35,27,6,20.8,82,36,1002,7/11/2014
Ha Noi,32,27,6,13.7,85,59,1004,7/12/2014
Ha Noi,33,26,8,15.1,81,35,1006,7/13/2014
Ha Noi,33,26,9,3.1,81,49,1007,7/14/2014
Ha Noi,35,26,9,2.9,78,36,1007,7/15/2014
Ha Noi,35,26,5,10.1,80,36,1005,7/16/2014
Ha Noi,33,27,6,16.8,82,35,1003,7/17/2014
Ha Noi,34,27,8,5.1,78,22,1001,7/18/2014
Ha Noi,28,26,12,8.1,89,74,997,7/19/2014
Ha Noi,29,26,8,12.8,94,69,1003,7/20/2014
Ha Noi,31,26,4,20.5,91,59,1005,7/21/2014
Ha Noi,35,26,3,3.1,79,33,1004,7/22/2014
Ha Noi,38,28,4,1.2,70,14,1003,7/23/2014
Ha Noi,38,27,5,0,71,8,1002,7/24/2014
Ha Noi,39,28,6,3.7,74,18,1004,7/25/2014
Ha Noi,34,27,4,3.3,82,59,1007,7/26/2014
Ha Noi,32,27,3,1.1,81,64,1007,7/27/2014
Ha Noi,34,26,4,4.2,79,38,1005,7/28/2014
Ha Noi,33,25,5,3.8,81,43,1004,7/29/2014
Ha Noi,34,26,6,9,81,27,1005,7/30/2014
Ha Noi,36,26,5,0.2,77,32,1004,7/31/2014
Ha Noi,37,26,6,0.2,74,15,1002,8/1/2014
Ha Noi,37,27,5,21.3,78,22,1001,8/2/2014
Ha Noi,34,27,5,19.1,84,42,1001,8/3/2014
Ha Noi,37,27,4,2.6,78,55,1001,8/4/2014
Ha Noi,35,27,5,31.6,80,37,1002,8/5/2014
Ha Noi,36,26,5,4.2,80,35,1002,8/6/2014
Ha Noi,32,26,5,2.5,87,39,1001,8/7/2014
Ha Noi,37,26,5,4.6,80,62,1001,8/8/2014
Ha Noi,33,27,6,9.2,78,55,1002,8/9/2014
Ha Noi,37,26,6,0.1,69,31,1002,8/10/2014
Ha Noi,39,26,6,4.8,75,27,1000,8/11/2014
Ha Noi,36,25,5,3.9,78,31,999,8/12/2014
Ha Noi,27,24,6,30.8,96,89,1004,8/13/2014
Ha Noi,26,23,6,1.8,93,86,1008,8/14/2014
Ha Noi,32,23,4,0.5,85,64,1009,8/15/2014
Ha Noi,32,25,8,16.6,88,57,1007,8/16/2014
Ha Noi,37,25,5,10.1,79,41,1005,8/17/2014
Ha Noi,37,26,5,10.3,82,23,1006,8/18/2014
Ha Noi,32,26,5,11.4,89,41,1007,8/19/2014
Ha Noi,33,24,6,2.4,84,49,1009,8/20/2014
Ha Noi,33,22,5,0.2,80,29,1008,8/21/2014
